country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,variant,number_detections_variant,number_sequenced_known_variant,percent_variant
Liechtenstein,LI,2020-52,GISAID,256,5,2.0,Yes,AY.4.2,0,5,0.0
Liechtenstein,LI,2020-52,GISAID,256,5,2.0,Yes,B.1.1.529,0,5,0.0
Liechtenstein,LI,2020-52,GISAID,256,5,2.0,Yes,B.1.1.7,0,5,0.0
Liechtenstein,LI,2020-52,GISAID,256,5,2.0,Yes,B.1.1.7+E484K,0,5,0.0
Liechtenstein,LI,2020-52,GISAID,256,5,2.0,Yes,B.1.351,0,5,0.0
Liechtenstein,LI,2020-52,GISAID,256,5,2.0,Yes,B.1.427/B.1.429,0,5,0.0
Liechtenstein,LI,2020-52,GISAID,256,5,2.0,Yes,B.1.525,0,5,0.0
Liechtenstein,LI,2020-52,GISAID,256,5,2.0,Yes,B.1.526,0,5,0.0
Liechtenstein,LI,2020-52,GISAID,256,5,2.0,Yes,B.1.616,0,5,0.0
Liechtenstein,LI,2020-52,GISAID,256,5,2.0,Yes,B.1.617,0,5,0.0
Liechtenstein,LI,2020-52,GISAID,256,5,2.0,Yes,B.1.617.1,0,5,0.0
Liechtenstein,LI,2020-52,GISAID,256,5,2.0,Yes,B.1.617.2,0,5,0.0
Liechtenstein,LI,2020-52,GISAID,256,5,2.0,Yes,B.1.617.3,0,5,0.0
Liechtenstein,LI,2020-52,GISAID,256,5,2.0,Yes,B.1.620,0,5,0.0
Liechtenstein,LI,2020-52,GISAID,256,5,2.0,Yes,B.1.621,0,5,0.0
Liechtenstein,LI,2020-52,GISAID,256,5,2.0,Yes,B.1.640,0,5,0.0
Liechtenstein,LI,2020-52,GISAID,256,5,2.0,Yes,C.1.2,0,5,0.0
Liechtenstein,LI,2020-52,GISAID,256,5,2.0,Yes,C.37,0,5,0.0
Liechtenstein,LI,2020-52,GISAID,256,5,2.0,Yes,P.1,0,5,0.0
Liechtenstein,LI,2020-52,GISAID,256,5,2.0,Yes,P.3,0,5,0.0
Liechtenstein,LI,2020-52,GISAID,256,5,2.0,Yes,UNK,0,,
Liechtenstein,LI,2020-52,GISAID,256,5,2.0,Yes,Other,5,5,100.0
Liechtenstein,LI,2020-53,GISAID,186,10,5.4,Yes,AT.1,0,10,0.0
Liechtenstein,LI,2020-53,GISAID,186,10,5.4,Yes,AY.4.2,0,10,0.0
Liechtenstein,LI,2020-53,GISAID,186,10,5.4,Yes,B.1.1.529,0,10,0.0
Liechtenstein,LI,2020-53,GISAID,186,10,5.4,Yes,B.1.1.7,0,10,0.0
Liechtenstein,LI,2020-53,GISAID,186,10,5.4,Yes,B.1.1.7+E484K,0,10,0.0
Liechtenstein,LI,2020-53,GISAID,186,10,5.4,Yes,B.1.351,0,10,0.0
Liechtenstein,LI,2020-53,GISAID,186,10,5.4,Yes,B.1.427/B.1.429,0,10,0.0
Liechtenstein,LI,2020-53,GISAID,186,10,5.4,Yes,B.1.525,0,10,0.0
Liechtenstein,LI,2020-53,GISAID,186,10,5.4,Yes,B.1.526,0,10,0.0
Liechtenstein,LI,2020-53,GISAID,186,10,5.4,Yes,B.1.616,0,10,0.0
Liechtenstein,LI,2020-53,GISAID,186,10,5.4,Yes,B.1.617,0,10,0.0
Liechtenstein,LI,2020-53,GISAID,186,10,5.4,Yes,B.1.617.1,0,10,0.0
Liechtenstein,LI,2020-53,GISAID,186,10,5.4,Yes,B.1.617.2,0,10,0.0
Liechtenstein,LI,2020-53,GISAID,186,10,5.4,Yes,B.1.617.3,0,10,0.0
Liechtenstein,LI,2020-53,GISAID,186,10,5.4,Yes,B.1.620,0,10,0.0
Liechtenstein,LI,2020-53,GISAID,186,10,5.4,Yes,B.1.621,0,10,0.0
Liechtenstein,LI,2020-53,GISAID,186,10,5.4,Yes,B.1.640,0,10,0.0
Liechtenstein,LI,2020-53,GISAID,186,10,5.4,Yes,C.1.2,0,10,0.0
Liechtenstein,LI,2020-53,GISAID,186,10,5.4,Yes,C.37,0,10,0.0
Liechtenstein,LI,2020-53,GISAID,186,10,5.4,Yes,P.1,0,10,0.0
Liechtenstein,LI,2020-53,GISAID,186,10,5.4,Yes,P.3,0,10,0.0
Liechtenstein,LI,2020-53,GISAID,186,10,5.4,Yes,UNK,0,,
Liechtenstein,LI,2020-53,GISAID,186,10,5.4,Yes,Other,10,10,100.0
Liechtenstein,LI,2021-01,GISAID,122,0,0.0,Yes,AT.1,0,0,
Liechtenstein,LI,2021-01,GISAID,122,0,0.0,Yes,AY.4.2,0,0,
Liechtenstein,LI,2021-01,GISAID,122,0,0.0,Yes,B.1.1.529,0,0,
Liechtenstein,LI,2021-01,GISAID,122,0,0.0,Yes,B.1.1.7,0,0,
Liechtenstein,LI,2021-01,GISAID,122,0,0.0,Yes,B.1.1.7+E484K,0,0,
Liechtenstein,LI,2021-01,GISAID,122,0,0.0,Yes,B.1.351,0,0,
Liechtenstein,LI,2021-01,GISAID,122,0,0.0,Yes,B.1.427/B.1.429,0,0,
Liechtenstein,LI,2021-01,GISAID,122,0,0.0,Yes,B.1.525,0,0,
Liechtenstein,LI,2021-01,GISAID,122,0,0.0,Yes,B.1.526,0,0,
Liechtenstein,LI,2021-01,GISAID,122,0,0.0,Yes,B.1.616,0,0,
Liechtenstein,LI,2021-01,GISAID,122,0,0.0,Yes,B.1.617,0,0,
Liechtenstein,LI,2021-01,GISAID,122,0,0.0,Yes,B.1.617.1,0,0,
Liechtenstein,LI,2021-01,GISAID,122,0,0.0,Yes,B.1.617.2,0,0,
Liechtenstein,LI,2021-01,GISAID,122,0,0.0,Yes,B.1.617.3,0,0,
Liechtenstein,LI,2021-01,GISAID,122,0,0.0,Yes,B.1.620,0,0,
Liechtenstein,LI,2021-01,GISAID,122,0,0.0,Yes,B.1.621,0,0,
Liechtenstein,LI,2021-01,GISAID,122,0,0.0,Yes,B.1.640,0,0,
Liechtenstein,LI,2021-01,GISAID,122,0,0.0,Yes,C.1.2,0,0,
Liechtenstein,LI,2021-01,GISAID,122,0,0.0,Yes,C.37,0,0,
Liechtenstein,LI,2021-01,GISAID,122,0,0.0,Yes,P.1,0,0,
Liechtenstein,LI,2021-01,GISAID,122,0,0.0,Yes,P.3,0,0,
Liechtenstein,LI,2021-01,GISAID,122,0,0.0,Yes,UNK,0,,
Liechtenstein,LI,2021-01,GISAID,122,0,0.0,Yes,Other,0,0,
Liechtenstein,LI,2021-02,GISAID,50,1,2.0,Yes,AT.1,0,1,0.0
Liechtenstein,LI,2021-02,GISAID,50,1,2.0,Yes,AY.4.2,0,1,0.0
Liechtenstein,LI,2021-02,GISAID,50,1,2.0,Yes,B.1.1.529,0,1,0.0
Liechtenstein,LI,2021-02,GISAID,50,1,2.0,Yes,B.1.1.7,0,1,0.0
Liechtenstein,LI,2021-02,GISAID,50,1,2.0,Yes,B.1.1.7+E484K,0,1,0.0
Liechtenstein,LI,2021-02,GISAID,50,1,2.0,Yes,B.1.351,0,1,0.0
Liechtenstein,LI,2021-02,GISAID,50,1,2.0,Yes,B.1.427/B.1.429,0,1,0.0
Liechtenstein,LI,2021-02,GISAID,50,1,2.0,Yes,B.1.525,0,1,0.0
Liechtenstein,LI,2021-02,GISAID,50,1,2.0,Yes,B.1.526,0,1,0.0
Liechtenstein,LI,2021-02,GISAID,50,1,2.0,Yes,B.1.616,0,1,0.0
Liechtenstein,LI,2021-02,GISAID,50,1,2.0,Yes,B.1.617,0,1,0.0
Liechtenstein,LI,2021-02,GISAID,50,1,2.0,Yes,B.1.617.1,0,1,0.0
Liechtenstein,LI,2021-02,GISAID,50,1,2.0,Yes,B.1.617.2,0,1,0.0
Liechtenstein,LI,2021-02,GISAID,50,1,2.0,Yes,B.1.617.3,0,1,0.0
Liechtenstein,LI,2021-02,GISAID,50,1,2.0,Yes,B.1.620,0,1,0.0
Liechtenstein,LI,2021-02,GISAID,50,1,2.0,Yes,B.1.621,0,1,0.0
Liechtenstein,LI,2021-02,GISAID,50,1,2.0,Yes,B.1.640,0,1,0.0
Liechtenstein,LI,2021-02,GISAID,50,1,2.0,Yes,C.1.2,0,1,0.0
Liechtenstein,LI,2021-02,GISAID,50,1,2.0,Yes,C.37,0,1,0.0
Liechtenstein,LI,2021-02,GISAID,50,1,2.0,Yes,P.1,0,1,0.0
Liechtenstein,LI,2021-02,GISAID,50,1,2.0,Yes,P.3,0,1,0.0
Liechtenstein,LI,2021-02,GISAID,50,1,2.0,Yes,UNK,0,,
Liechtenstein,LI,2021-02,GISAID,50,1,2.0,Yes,Other,1,1,100.0
Liechtenstein,LI,2021-03,GISAID,63,2,3.2,Yes,AT.1,0,2,0.0
Liechtenstein,LI,2021-03,GISAID,63,2,3.2,Yes,AY.4.2,0,2,0.0
Liechtenstein,LI,2021-03,GISAID,63,2,3.2,Yes,B.1.1.529,0,2,0.0
Liechtenstein,LI,2021-03,GISAID,63,2,3.2,Yes,B.1.1.7,1,2,50.0
Liechtenstein,LI,2021-03,GISAID,63,2,3.2,Yes,B.1.1.7+E484K,0,2,0.0
Liechtenstein,LI,2021-03,GISAID,63,2,3.2,Yes,B.1.351,0,2,0.0
Liechtenstein,LI,2021-03,GISAID,63,2,3.2,Yes,B.1.427/B.1.429,0,2,0.0
Liechtenstein,LI,2021-03,GISAID,63,2,3.2,Yes,B.1.525,0,2,0.0
Liechtenstein,LI,2021-03,GISAID,63,2,3.2,Yes,B.1.526,0,2,0.0
Liechtenstein,LI,2021-03,GISAID,63,2,3.2,Yes,B.1.616,0,2,0.0
Liechtenstein,LI,2021-03,GISAID,63,2,3.2,Yes,B.1.617,0,2,0.0
Liechtenstein,LI,2021-03,GISAID,63,2,3.2,Yes,B.1.617.1,0,2,0.0
Liechtenstein,LI,2021-03,GISAID,63,2,3.2,Yes,B.1.617.2,0,2,0.0
Liechtenstein,LI,2021-03,GISAID,63,2,3.2,Yes,B.1.617.3,0,2,0.0
Liechtenstein,LI,2021-03,GISAID,63,2,3.2,Yes,B.1.620,0,2,0.0
Liechtenstein,LI,2021-03,GISAID,63,2,3.2,Yes,B.1.621,0,2,0.0
Liechtenstein,LI,2021-03,GISAID,63,2,3.2,Yes,B.1.640,0,2,0.0
Liechtenstein,LI,2021-03,GISAID,63,2,3.2,Yes,C.1.2,0,2,0.0
Liechtenstein,LI,2021-03,GISAID,63,2,3.2,Yes,C.37,0,2,0.0
Liechtenstein,LI,2021-03,GISAID,63,2,3.2,Yes,P.1,0,2,0.0
Liechtenstein,LI,2021-03,GISAID,63,2,3.2,Yes,P.3,0,2,0.0
Liechtenstein,LI,2021-03,GISAID,63,2,3.2,Yes,UNK,0,,
Liechtenstein,LI,2021-03,GISAID,63,2,3.2,Yes,Other,1,2,50.0
Liechtenstein,LI,2021-04,GISAID,43,3,7.0,Yes,AT.1,0,2,0.0
Liechtenstein,LI,2021-04,GISAID,43,3,7.0,Yes,AY.4.2,0,2,0.0
Liechtenstein,LI,2021-04,GISAID,43,3,7.0,Yes,B.1.1.529,0,2,0.0
Liechtenstein,LI,2021-04,GISAID,43,3,7.0,Yes,B.1.1.7,2,2,100.0
Liechtenstein,LI,2021-04,GISAID,43,3,7.0,Yes,B.1.1.7+E484K,0,2,0.0
Liechtenstein,LI,2021-04,GISAID,43,3,7.0,Yes,B.1.351,0,2,0.0
Liechtenstein,LI,2021-04,GISAID,43,3,7.0,Yes,B.1.427/B.1.429,0,2,0.0
Liechtenstein,LI,2021-04,GISAID,43,3,7.0,Yes,B.1.525,0,2,0.0
Liechtenstein,LI,2021-04,GISAID,43,3,7.0,Yes,B.1.526,0,2,0.0
Liechtenstein,LI,2021-04,GISAID,43,3,7.0,Yes,B.1.616,0,2,0.0
Liechtenstein,LI,2021-04,GISAID,43,3,7.0,Yes,B.1.617,0,2,0.0
Liechtenstein,LI,2021-04,GISAID,43,3,7.0,Yes,B.1.617.1,0,2,0.0
Liechtenstein,LI,2021-04,GISAID,43,3,7.0,Yes,B.1.617.2,0,2,0.0
Liechtenstein,LI,2021-04,GISAID,43,3,7.0,Yes,B.1.617.3,0,2,0.0
Liechtenstein,LI,2021-04,GISAID,43,3,7.0,Yes,B.1.620,0,2,0.0
Liechtenstein,LI,2021-04,GISAID,43,3,7.0,Yes,B.1.621,0,2,0.0
Liechtenstein,LI,2021-04,GISAID,43,3,7.0,Yes,B.1.640,0,2,0.0
Liechtenstein,LI,2021-04,GISAID,43,3,7.0,Yes,C.1.2,0,2,0.0
Liechtenstein,LI,2021-04,GISAID,43,3,7.0,Yes,C.37,0,2,0.0
Liechtenstein,LI,2021-04,GISAID,43,3,7.0,Yes,P.1,0,2,0.0
Liechtenstein,LI,2021-04,GISAID,43,3,7.0,Yes,P.3,0,2,0.0
Liechtenstein,LI,2021-04,GISAID,43,3,7.0,Yes,UNK,1,,
Liechtenstein,LI,2021-04,GISAID,43,3,7.0,Yes,Other,0,2,0.0
Liechtenstein,LI,2021-05,GISAID,29,6,20.7,Yes,AT.1,0,7,0.0
Liechtenstein,LI,2021-05,GISAID,29,6,20.7,Yes,AY.4.2,0,7,0.0
Liechtenstein,LI,2021-05,GISAID,29,6,20.7,Yes,B.1.1.529,0,7,0.0
Liechtenstein,LI,2021-05,GISAID,29,6,20.7,Yes,B.1.1.7,4,7,57.1
Liechtenstein,LI,2021-05,GISAID,29,6,20.7,Yes,B.1.1.7+E484K,1,7,14.3
Liechtenstein,LI,2021-05,GISAID,29,6,20.7,Yes,B.1.351,0,7,0.0
Liechtenstein,LI,2021-05,GISAID,29,6,20.7,Yes,B.1.427/B.1.429,0,7,0.0
Liechtenstein,LI,2021-05,GISAID,29,6,20.7,Yes,B.1.525,0,7,0.0
Liechtenstein,LI,2021-05,GISAID,29,6,20.7,Yes,B.1.526,0,7,0.0
Liechtenstein,LI,2021-05,GISAID,29,6,20.7,Yes,B.1.616,0,7,0.0
Liechtenstein,LI,2021-05,GISAID,29,6,20.7,Yes,B.1.617,0,7,0.0
Liechtenstein,LI,2021-05,GISAID,29,6,20.7,Yes,B.1.617.1,0,7,0.0
Liechtenstein,LI,2021-05,GISAID,29,6,20.7,Yes,B.1.617.2,0,7,0.0
Liechtenstein,LI,2021-05,GISAID,29,6,20.7,Yes,B.1.617.3,0,7,0.0
Liechtenstein,LI,2021-05,GISAID,29,6,20.7,Yes,B.1.620,0,7,0.0
Liechtenstein,LI,2021-05,GISAID,29,6,20.7,Yes,B.1.621,0,7,0.0
Liechtenstein,LI,2021-05,GISAID,29,6,20.7,Yes,B.1.640,0,7,0.0
Liechtenstein,LI,2021-05,GISAID,29,6,20.7,Yes,C.1.2,0,7,0.0
Liechtenstein,LI,2021-05,GISAID,29,6,20.7,Yes,C.37,0,7,0.0
Liechtenstein,LI,2021-05,GISAID,29,6,20.7,Yes,P.1,0,7,0.0
Liechtenstein,LI,2021-05,GISAID,29,6,20.7,Yes,P.3,0,7,0.0
Liechtenstein,LI,2021-05,GISAID,29,6,20.7,Yes,UNK,0,,
Liechtenstein,LI,2021-05,GISAID,29,6,20.7,Yes,Other,2,7,28.6
Liechtenstein,LI,2021-06,GISAID,14,1,7.1,Yes,AT.1,0,1,0.0
Liechtenstein,LI,2021-06,GISAID,14,1,7.1,Yes,AY.4.2,0,1,0.0
Liechtenstein,LI,2021-06,GISAID,14,1,7.1,Yes,B.1.1.529,0,1,0.0
Liechtenstein,LI,2021-06,GISAID,14,1,7.1,Yes,B.1.1.7,0,1,0.0
Liechtenstein,LI,2021-06,GISAID,14,1,7.1,Yes,B.1.1.7+E484K,0,1,0.0
Liechtenstein,LI,2021-06,GISAID,14,1,7.1,Yes,B.1.351,0,1,0.0
Liechtenstein,LI,2021-06,GISAID,14,1,7.1,Yes,B.1.427/B.1.429,0,1,0.0
Liechtenstein,LI,2021-06,GISAID,14,1,7.1,Yes,B.1.525,0,1,0.0
Liechtenstein,LI,2021-06,GISAID,14,1,7.1,Yes,B.1.526,0,1,0.0
Liechtenstein,LI,2021-06,GISAID,14,1,7.1,Yes,B.1.616,0,1,0.0
Liechtenstein,LI,2021-06,GISAID,14,1,7.1,Yes,B.1.617,0,1,0.0
Liechtenstein,LI,2021-06,GISAID,14,1,7.1,Yes,B.1.617.1,0,1,0.0
Liechtenstein,LI,2021-06,GISAID,14,1,7.1,Yes,B.1.617.2,0,1,0.0
Liechtenstein,LI,2021-06,GISAID,14,1,7.1,Yes,B.1.617.3,0,1,0.0
Liechtenstein,LI,2021-06,GISAID,14,1,7.1,Yes,B.1.620,0,1,0.0
Liechtenstein,LI,2021-06,GISAID,14,1,7.1,Yes,B.1.621,0,1,0.0
Liechtenstein,LI,2021-06,GISAID,14,1,7.1,Yes,B.1.640,0,1,0.0
Liechtenstein,LI,2021-06,GISAID,14,1,7.1,Yes,C.1.2,0,1,0.0
Liechtenstein,LI,2021-06,GISAID,14,1,7.1,Yes,C.37,0,1,0.0
Liechtenstein,LI,2021-06,GISAID,14,1,7.1,Yes,P.1,0,1,0.0
Liechtenstein,LI,2021-06,GISAID,14,1,7.1,Yes,P.3,0,1,0.0
Liechtenstein,LI,2021-06,GISAID,14,1,7.1,Yes,UNK,0,,
Liechtenstein,LI,2021-06,GISAID,14,1,7.1,Yes,Other,1,1,100.0
Liechtenstein,LI,2021-07,GISAID,11,0,0.0,Yes,AT.1,0,0,
Liechtenstein,LI,2021-07,GISAID,11,0,0.0,Yes,AY.4.2,0,0,
Liechtenstein,LI,2021-07,GISAID,11,0,0.0,Yes,B.1.1.529,0,0,
Liechtenstein,LI,2021-07,GISAID,11,0,0.0,Yes,B.1.1.7,0,0,
Liechtenstein,LI,2021-07,GISAID,11,0,0.0,Yes,B.1.1.7+E484K,0,0,
Liechtenstein,LI,2021-07,GISAID,11,0,0.0,Yes,B.1.351,0,0,
Liechtenstein,LI,2021-07,GISAID,11,0,0.0,Yes,B.1.427/B.1.429,0,0,
Liechtenstein,LI,2021-07,GISAID,11,0,0.0,Yes,B.1.525,0,0,
Liechtenstein,LI,2021-07,GISAID,11,0,0.0,Yes,B.1.526,0,0,
Liechtenstein,LI,2021-07,GISAID,11,0,0.0,Yes,B.1.616,0,0,
Liechtenstein,LI,2021-07,GISAID,11,0,0.0,Yes,B.1.617,0,0,
Liechtenstein,LI,2021-07,GISAID,11,0,0.0,Yes,B.1.617.1,0,0,
Liechtenstein,LI,2021-07,GISAID,11,0,0.0,Yes,B.1.617.2,0,0,
Liechtenstein,LI,2021-07,GISAID,11,0,0.0,Yes,B.1.617.3,0,0,
Liechtenstein,LI,2021-07,GISAID,11,0,0.0,Yes,B.1.620,0,0,
Liechtenstein,LI,2021-07,GISAID,11,0,0.0,Yes,B.1.621,0,0,
Liechtenstein,LI,2021-07,GISAID,11,0,0.0,Yes,B.1.640,0,0,
Liechtenstein,LI,2021-07,GISAID,11,0,0.0,Yes,C.1.2,0,0,
Liechtenstein,LI,2021-07,GISAID,11,0,0.0,Yes,C.37,0,0,
Liechtenstein,LI,2021-07,GISAID,11,0,0.0,Yes,P.1,0,0,
Liechtenstein,LI,2021-07,GISAID,11,0,0.0,Yes,P.3,0,0,
Liechtenstein,LI,2021-07,GISAID,11,0,0.0,Yes,UNK,0,,
Liechtenstein,LI,2021-07,GISAID,11,0,0.0,Yes,Other,0,0,
Liechtenstein,LI,2021-08,GISAID,26,2,7.7,Yes,AT.1,0,0,
Liechtenstein,LI,2021-08,GISAID,26,2,7.7,Yes,AY.4.2,0,0,
Liechtenstein,LI,2021-08,GISAID,26,2,7.7,Yes,B.1.1.529,0,0,
Liechtenstein,LI,2021-08,GISAID,26,2,7.7,Yes,B.1.1.7,0,0,
Liechtenstein,LI,2021-08,GISAID,26,2,7.7,Yes,B.1.1.7+E484K,0,0,
Liechtenstein,LI,2021-08,GISAID,26,2,7.7,Yes,B.1.351,0,0,
Liechtenstein,LI,2021-08,GISAID,26,2,7.7,Yes,B.1.427/B.1.429,0,0,
Liechtenstein,LI,2021-08,GISAID,26,2,7.7,Yes,B.1.525,0,0,
Liechtenstein,LI,2021-08,GISAID,26,2,7.7,Yes,B.1.526,0,0,
Liechtenstein,LI,2021-08,GISAID,26,2,7.7,Yes,B.1.616,0,0,
Liechtenstein,LI,2021-08,GISAID,26,2,7.7,Yes,B.1.617,0,0,
Liechtenstein,LI,2021-08,GISAID,26,2,7.7,Yes,B.1.617.1,0,0,
Liechtenstein,LI,2021-08,GISAID,26,2,7.7,Yes,B.1.617.2,0,0,
Liechtenstein,LI,2021-08,GISAID,26,2,7.7,Yes,B.1.617.3,0,0,
Liechtenstein,LI,2021-08,GISAID,26,2,7.7,Yes,B.1.620,0,0,
Liechtenstein,LI,2021-08,GISAID,26,2,7.7,Yes,B.1.621,0,0,
Liechtenstein,LI,2021-08,GISAID,26,2,7.7,Yes,B.1.640,0,0,
Liechtenstein,LI,2021-08,GISAID,26,2,7.7,Yes,C.1.2,0,0,
Liechtenstein,LI,2021-08,GISAID,26,2,7.7,Yes,C.37,0,0,
Liechtenstein,LI,2021-08,GISAID,26,2,7.7,Yes,P.1,0,0,
Liechtenstein,LI,2021-08,GISAID,26,2,7.7,Yes,P.3,0,0,
Liechtenstein,LI,2021-08,GISAID,26,2,7.7,Yes,UNK,2,,
Liechtenstein,LI,2021-08,GISAID,26,2,7.7,Yes,Other,0,0,
Liechtenstein,LI,2021-09,GISAID,16,1,6.2,Yes,AT.1,0,2,0.0
Liechtenstein,LI,2021-09,GISAID,16,1,6.2,Yes,AY.4.2,0,2,0.0
Liechtenstein,LI,2021-09,GISAID,16,1,6.2,Yes,B.1.1.529,0,2,0.0
Liechtenstein,LI,2021-09,GISAID,16,1,6.2,Yes,B.1.1.7,1,2,50.0
Liechtenstein,LI,2021-09,GISAID,16,1,6.2,Yes,B.1.1.7+E484K,1,2,50.0
Liechtenstein,LI,2021-09,GISAID,16,1,6.2,Yes,B.1.351,0,2,0.0
Liechtenstein,LI,2021-09,GISAID,16,1,6.2,Yes,B.1.427/B.1.429,0,2,0.0
Liechtenstein,LI,2021-09,GISAID,16,1,6.2,Yes,B.1.525,0,2,0.0
Liechtenstein,LI,2021-09,GISAID,16,1,6.2,Yes,B.1.526,0,2,0.0
Liechtenstein,LI,2021-09,GISAID,16,1,6.2,Yes,B.1.616,0,2,0.0
Liechtenstein,LI,2021-09,GISAID,16,1,6.2,Yes,B.1.617,0,2,0.0
Liechtenstein,LI,2021-09,GISAID,16,1,6.2,Yes,B.1.617.1,0,2,0.0
Liechtenstein,LI,2021-09,GISAID,16,1,6.2,Yes,B.1.617.2,0,2,0.0
Liechtenstein,LI,2021-09,GISAID,16,1,6.2,Yes,B.1.617.3,0,2,0.0
Liechtenstein,LI,2021-09,GISAID,16,1,6.2,Yes,B.1.620,0,2,0.0
Liechtenstein,LI,2021-09,GISAID,16,1,6.2,Yes,B.1.621,0,2,0.0
Liechtenstein,LI,2021-09,GISAID,16,1,6.2,Yes,B.1.640,0,2,0.0
Liechtenstein,LI,2021-09,GISAID,16,1,6.2,Yes,C.1.2,0,2,0.0
Liechtenstein,LI,2021-09,GISAID,16,1,6.2,Yes,C.37,0,2,0.0
Liechtenstein,LI,2021-09,GISAID,16,1,6.2,Yes,P.1,0,2,0.0
Liechtenstein,LI,2021-09,GISAID,16,1,6.2,Yes,P.3,0,2,0.0
Liechtenstein,LI,2021-09,GISAID,16,1,6.2,Yes,UNK,0,,
Liechtenstein,LI,2021-09,GISAID,16,1,6.2,Yes,Other,0,2,0.0
Liechtenstein,LI,2021-10,GISAID,20,0,0.0,Yes,AT.1,0,0,
Liechtenstein,LI,2021-10,GISAID,20,0,0.0,Yes,AY.4.2,0,0,
Liechtenstein,LI,2021-10,GISAID,20,0,0.0,Yes,B.1.1.529,0,0,
Liechtenstein,LI,2021-10,GISAID,20,0,0.0,Yes,B.1.1.7,0,0,
Liechtenstein,LI,2021-10,GISAID,20,0,0.0,Yes,B.1.1.7+E484K,0,0,
Liechtenstein,LI,2021-10,GISAID,20,0,0.0,Yes,B.1.351,0,0,
Liechtenstein,LI,2021-10,GISAID,20,0,0.0,Yes,B.1.427/B.1.429,0,0,
Liechtenstein,LI,2021-10,GISAID,20,0,0.0,Yes,B.1.525,0,0,
Liechtenstein,LI,2021-10,GISAID,20,0,0.0,Yes,B.1.526,0,0,
Liechtenstein,LI,2021-10,GISAID,20,0,0.0,Yes,B.1.616,0,0,
Liechtenstein,LI,2021-10,GISAID,20,0,0.0,Yes,B.1.617,0,0,
Liechtenstein,LI,2021-10,GISAID,20,0,0.0,Yes,B.1.617.1,0,0,
Liechtenstein,LI,2021-10,GISAID,20,0,0.0,Yes,B.1.617.2,0,0,
Liechtenstein,LI,2021-10,GISAID,20,0,0.0,Yes,B.1.617.3,0,0,
Liechtenstein,LI,2021-10,GISAID,20,0,0.0,Yes,B.1.620,0,0,
Liechtenstein,LI,2021-10,GISAID,20,0,0.0,Yes,B.1.621,0,0,
Liechtenstein,LI,2021-10,GISAID,20,0,0.0,Yes,B.1.640,0,0,
Liechtenstein,LI,2021-10,GISAID,20,0,0.0,Yes,C.1.2,0,0,
Liechtenstein,LI,2021-10,GISAID,20,0,0.0,Yes,C.37,0,0,
Liechtenstein,LI,2021-10,GISAID,20,0,0.0,Yes,P.1,0,0,
Liechtenstein,LI,2021-10,GISAID,20,0,0.0,Yes,P.3,0,0,
Liechtenstein,LI,2021-10,GISAID,20,0,0.0,Yes,UNK,0,,
Liechtenstein,LI,2021-10,GISAID,20,0,0.0,Yes,Other,0,0,
Liechtenstein,LI,2021-11,GISAID,20,0,0.0,Yes,AT.1,0,0,
Liechtenstein,LI,2021-11,GISAID,20,0,0.0,Yes,AY.4.2,0,0,
Liechtenstein,LI,2021-11,GISAID,20,0,0.0,Yes,B.1.1.529,0,0,
Liechtenstein,LI,2021-11,GISAID,20,0,0.0,Yes,B.1.1.7,0,0,
Liechtenstein,LI,2021-11,GISAID,20,0,0.0,Yes,B.1.1.7+E484K,0,0,
Liechtenstein,LI,2021-11,GISAID,20,0,0.0,Yes,B.1.351,0,0,
Liechtenstein,LI,2021-11,GISAID,20,0,0.0,Yes,B.1.427/B.1.429,0,0,
Liechtenstein,LI,2021-11,GISAID,20,0,0.0,Yes,B.1.525,0,0,
Liechtenstein,LI,2021-11,GISAID,20,0,0.0,Yes,B.1.526,0,0,
Liechtenstein,LI,2021-11,GISAID,20,0,0.0,Yes,B.1.616,0,0,
Liechtenstein,LI,2021-11,GISAID,20,0,0.0,Yes,B.1.617,0,0,
Liechtenstein,LI,2021-11,GISAID,20,0,0.0,Yes,B.1.617.1,0,0,
Liechtenstein,LI,2021-11,GISAID,20,0,0.0,Yes,B.1.617.2,0,0,
Liechtenstein,LI,2021-11,GISAID,20,0,0.0,Yes,B.1.617.3,0,0,
Liechtenstein,LI,2021-11,GISAID,20,0,0.0,Yes,B.1.620,0,0,
Liechtenstein,LI,2021-11,GISAID,20,0,0.0,Yes,B.1.621,0,0,
Liechtenstein,LI,2021-11,GISAID,20,0,0.0,Yes,B.1.640,0,0,
Liechtenstein,LI,2021-11,GISAID,20,0,0.0,Yes,C.1.2,0,0,
Liechtenstein,LI,2021-11,GISAID,20,0,0.0,Yes,C.37,0,0,
Liechtenstein,LI,2021-11,GISAID,20,0,0.0,Yes,P.1,0,0,
Liechtenstein,LI,2021-11,GISAID,20,0,0.0,Yes,P.3,0,0,
Liechtenstein,LI,2021-11,GISAID,20,0,0.0,Yes,UNK,0,,
Liechtenstein,LI,2021-11,GISAID,20,0,0.0,Yes,Other,0,0,
Liechtenstein,LI,2021-12,GISAID,32,0,0.0,Yes,AT.1,0,0,
Liechtenstein,LI,2021-12,GISAID,32,0,0.0,Yes,AY.4.2,0,0,
Liechtenstein,LI,2021-12,GISAID,32,0,0.0,Yes,B.1.1.529,0,0,
